This will be another iraq syria and afghanistan. Iranian shias country was only barrier for Sunni countries sharing borders and working together and uniting Sunni will take over Iran and than Arabs Sunni Persians and Pakistan and afghanistan will share borders once again after 500yrs. The Arab Afghani and Pakistan Sunni groups could than just walk into Isreal. Leading to insurgents entering Isreals. This is daft move by Isreal,-0.43507,0
Sucks when the rabbit has the gun doesnt it?,-0.914052,0
1:30 keeps saying war is finished [e] that Iran is negotiating you voted in a liar.,-0.908771,0
No deal.  .blow Iran off the map.,-0.774922,0
I thought they had been obliterated militarily,-0.667734,0
Tens of Thousands of bombs and missiles and America still DIDINT win? You suck at wars,-0.946648,0
Save human lives over greediness . . .[e],-0.023128,0
israel never let others to live in peace. pick the history n u ll see they start the war all them.,-0.894675,0
U fools the Israelis are criminals and terrorists fools,-0.906455,0
If they put troops on the ground midterms will be lost big time and a communist will be running the country in 2028,-0.870954,0
What deal ?  If iran really wanted a deal  They won't be sending missiles at Israel this needs to absolutely stop! Is ridiculous no one wins its only violence destruction  Innocent people are loosing their lives this conflict is unnecessary iran needs to actually make its final decision also the united state's.. bless our brave soldiers [e] risking there lives bless u all..,-0.880107,0
Most comments here are either from bots or morons.,-0.892854,0
Iranian shovels and washing machines are speaking for themselves [e],-0.124885,0
[e][e][e][e][e]reminder Netanyahu how is it for you,0.004708,0
Deal. BOOM,0.354221,1
Lmao werent Gods chosen inbreds dropping JDAMS and phosphorus on hospitals and refugee camps for the better part of two years? Oh but now its a problem because big bad Iran decided to fight back instead of just surrendering its future to the Epstein class. Give me a break.,-0.909129,0
Straight up liars ruining the economy!!!,-0.932272,0
9000 is a misdemeanor100000 is a felony,-0.751569,0
I dont care what happens to israel. They deserve this,-0.750414,0
I DO NOT SUPPORT THIS WAR-  I AM JEWISH,-0.934465,0
Fox News do you remember  isnt replica of Gaza bombing to innocent children and innocent civilians? Gods justice Its tit for tat,-0.894734,0
Iran was underestimated  and got American and Israel running [e],-0.377779,0
Cargo ships next sitting ducks in the perisan gulf,-0.119645,0
Dipomats and head of states could be trusted but criminals like Zionist Nuclear criminal US and Arab dreaded dictators could not be trusted.They backstabbed two times during the talks,-0.858779,0
"What happened to Melania's "" Be best""?",-0.428257,1
Epic F Duck[e][e][e],0.43837,1
Im glad people arent buying any of this propaganda bs. Yall played your final hand in all of the misinformation and lies in the past and now we are not going for it again.,-0.87116,0
What happened to the peace talks lame stream lying media?!,-0.819919,0
Are we great yet?,0.17254,0
When they started singing B[e]mb B[e]mb Tel Aviv there was no peace talk on the cards.,-0.813461,0
I thought cease fire? What happened,-0.317369,0
Let yahoo fight his own war,-0.513252,0
Can Iran [e] do it againI was sleeping,-0.123236,0
Some good news in all this,0.944438,1
Nice,0.733185,1
More to come  wait and watch this war start by your US administration and Iran will end this . [e][e][e],-0.767117,0
Fox is a propaganda channel. U keep on saying the numbers of those who are injured what about the deaths??,-0.910936,0
Let isrealis fight they're supposed threat too them !,-0.559093,0
Some one told me iranian men and women heading to US with their bom.,-0.039751,0
How many fighter jets and ships have the Iranians destroyed...zero,-0.753682,0
times up Donny,-0.441214,0
Maga where is Donald ?,-0.236349,1
Israel bombing itself,-0.784385,0
Trump is ready to loose a lot to claim he won something.,-0.445933,0
I'm really disappointed when iran  missiles are hitting roads instead of buildings,-0.90915,0
Trump talking to whom? Reza Pahlavi [e][e][e][e]. All of Iran leaders have died. Theres no way you can stop all these tiny unit unless you put 200k troops on the ground,-0.903144,0
[e][e][e][e][e]! Epic fear not going well. I hope IRAN [e] stick to their demands especially with US kicked out of the region entirely that they should not move from.,-0.867097,0
Looks like Iran is winning,0.378688,0
Trump desperately looking for exit door.,-0.581847,0
